n,m,v10
128,4168,46.5881829500
128,4169,56.4451521339
128,4170,56.4929237909
128,4171,56.4800783292
128,4172,49.3572662749
128,4173,56.4420405740
128,4174,56.5958448773
128,4175,56.7450480543
128,4176,47.6956793488
128,4177,54.2883420317
128,4178,51.2542019407
128,4179,56.6416654030
128,4180,56.6375067335
128,4181,52.2240779832
128,4182,51.4701803329
128,4183,56.7218306764
128,4184,52.9436229522
128,4185,56.6711366763
128,4186,55.6256489805
128,4187,56.8075384167
128,4188,56.7878790447
128,4189,56.7258943944
128,4190,56.8433759321
128,4191,56.7629622258
128,4192,55.3560228173
128,4193,56.9387208726
128,4194,56.6814841488
128,4195,56.9539490509
128,4196,49.3026496254
128,4197,52.8361324525
128,4198,55.3226096590
128,4199,57.0773232950
128,4200,53.8113916055
128,4201,57.0244092958
128,4202,42.5812553333
128,4203,54.2745382041
128,4204,56.8882285998
128,4205,57.2536568254
128,4206,56.5156801213
128,4207,51.3857156923
128,4208,57.0485185495
128,4209,57.1383179576
128,4210,56.5979447768
128,4211,49.3688626284
128,4212,52.6923563040
128,4213,52.9103186002
128,4214,53.5689831069
128,4215,46.1291647484
128,4216,44.1721849031
128,4217,57.0161786822
128,4218,57.3471125692
128,4219,56.1274677861
128,4220,57.1802480654
128,4221,57.5111050038
128,4222,51.2525305621
128,4223,57.5203953875
128,4224,57.4329238043
128,4225,57.3934297372
128,4226,56.5847112785
128,4227,54.7369173379
128,4228,55.0691424599
128,4229,54.6704462513
128,4230,57.4462896759
128,4231,57.3330852949
128,4232,57.7622394255
128,4233,57.5226332393
128,4234,57.5025341095
128,4235,54.1553997668
128,4236,57.5864176017
128,4237,57.5544326175
128,4238,57.5291137640
128,4239,39.5243456079
128,4240,54.4354708781
128,4241,53.7972661640
128,4242,57.4725944202
128,4243,53.5940250359
128,4244,57.6366845831
128,4245,49.8993964631
128,4246,54.3365824220
128,4247,57.7227665434
128,4248,52.2569916429
128,4249,57.8428440587
128,4250,54.2809742872
128,4251,57.8312400189
128,4252,51.1613615011
128,4253,57.7738285465
128,4254,57.7545911667
128,4255,53.6708729262
128,4256,51.6556840554
128,4257,57.8933722877
128,4258,57.6686044649
128,4259,57.8474406749
128,4260,56.6844268354
128,4261,54.9740547385
128,4262,55.9426674559
128,4263,49.3884994759
128,4264,58.2209860909
128,4265,57.9817251036
128,4266,58.2041139511
128,4267,57.7028886894
128,4268,58.0239433787
128,4269,57.8802537417
128,4270,47.5184038062
128,4271,58.1267856257
128,4272,58.1777367204
128,4273,58.3043993553
128,4274,54.4749547523
128,4275,54.8340640311
128,4276,55.7066890073
128,4277,58.1608235895
128,4278,51.1770513843
128,4279,58.2686309794
128,4280,58.2864580143
128,4281,58.3660528212
128,4282,58.2935802452
128,4283,58.1758597960
128,4284,52.8563745954
128,4285,56.5784583853
128,4286,53.3091025772
128,4287,58.3572415293
128,4288,51.1810955363
128,4289,54.6379181994
128,4290,58.4403923942
128,4291,56.9180980361
128,4292,58.3471028053
128,4293,50.1897355719
128,4294,58.6504836124
128,4295,58.6518744753
128,4296,57.7186323848
128,4297,56.2157185275
128,4298,58.5366570871
128,4299,52.8928899030
128,4300,58.4355716627
128,4301,58.6080642444
128,4302,54.3769700377
128,4303,58.7307648754
128,4304,54.6833476317
128,4305,42.5089264275
128,4306,55.4453647263
128,4307,57.4995278978
128,4308,56.8115644690
128,4309,52.6084061833
128,4310,58.6732593927
128,4311,58.6958851164
128,4312,58.8556443713
128,4313,58.8223912430
128,4314,52.3921441507
128,4315,58.8415417844
128,4316,58.7489558341
128,4317,58.8518653722
128,4318,55.7551330150
128,4319,58.8310894517
128,4320,53.5637003648
128,4321,47.1519357615
128,4322,42.2100741046
128,4323,58.8781665523
128,4324,54.5713509988
128,4325,59.0494389172
128,4326,55.9897796167
128,4327,52.9069663355
128,4328,56.9193424291
128,4329,52.0409376536
128,4330,44.6427776041
128,4331,59.0007425507
128,4332,56.7443101050
128,4333,54.1154903602
128,4334,59.1113918539
128,4335,52.3477330948
128,4336,59.0947213982
128,4337,59.1885574913
128,4338,59.2497683482
128,4339,59.2690460743
128,4340,45.2844609368
128,4341,52.5692033679
128,4342,59.2119803956
128,4343,59.1803672904
128,4344,55.8794011842
128,4345,52.3029607918
128,4346,55.3978725816
128,4347,59.2574211177
128,4348,58.0416285887
128,4349,59.3865938236
128,4350,59.1691413274
128,4351,59.2563083413
128,4352,36.5043400498
128,4353,56.7620957382
128,4354,57.4531771416
128,4355,50.5880291111
128,4356,53.4625340697
128,4357,56.8113762697
128,4358,53.1745068608
128,4359,55.3782111843
128,4360,59.5165187660
128,4361,57.5515810147
128,4362,59.5156592821
128,4363,59.5706775487
128,4364,57.6816684515
128,4365,53.4787151076
128,4366,58.9452187838
128,4367,52.2809223186
128,4368,57.0438209430
128,4369,47.3809815182
128,4370,57.2018442203
128,4371,57.8830837502
128,4372,58.8259420684
128,4373,59.6056534699
128,4374,55.9657982416
128,4375,59.7569226205
128,4376,54.4278913755
128,4377,49.6920969338
128,4378,52.8505929532
128,4379,51.4571377565
128,4380,52.9248536887
128,4381,56.1483242633
128,4382,59.6597819679
128,4383,58.2029449203
128,4384,60.0072604153
128,4385,55.6671513867
128,4386,59.7346629933
128,4387,57.1249198864
128,4388,56.1005482983
128,4389,57.7511528382
128,4390,40.9328613016
128,4391,59.9549675357
128,4392,55.2444971142
128,4393,60.0495630687
128,4394,60.1335067330
128,4395,58.4073025307
128,4396,60.0305534922
128,4397,60.0919556602
128,4398,60.1006534697
128,4399,54.2725091245
128,4400,60.0648050379
128,4401,57.8563458900
128,4402,60.3205582698
128,4403,55.7405763337
128,4404,60.2308964958
128,4405,60.2654409549
128,4406,60.3797902355
128,4407,54.9086312816
128,4408,58.2723159655
128,4409,60.3996470466
128,4410,60.2912477710
128,4411,54.3599125244
128,4412,48.2880536896
128,4413,60.2498127724
128,4414,60.2695238885
128,4415,60.3775474926
128,4416,60.4869881487
128,4417,55.4433715767
128,4418,55.6664419922
128,4419,50.3654368801
128,4420,60.3856476899
128,4421,60.5883602941
128,4422,58.9356741216
128,4423,60.4615510676
128,4424,60.5589576400
128,4425,55.1448212645
128,4426,60.6244788473
128,4427,60.5282328823
128,4428,60.6079628163
128,4429,60.6624448795
128,4430,60.6944222997
128,4431,60.6163171146
128,4432,60.6440050154
128,4433,55.2397649734
128,4434,60.7546264612
128,4435,60.4342375112
128,4436,60.6492318868
128,4437,51.8730493142
128,4438,59.9303428365
128,4439,46.7848316336
128,4440,49.2247468216
128,4441,60.8363450256
128,4442,54.3716099694
128,4443,61.0268362644
128,4444,60.7869722330
128,4445,55.9396880431
128,4446,54.2558583431
128,4447,60.9492495854
128,4448,60.8422094863
128,4449,61.0498092941
128,4450,61.0275401319
128,4451,53.3236757505
128,4452,60.7901383087
128,4453,61.0322216458
128,4454,60.9364373152
128,4455,57.8675080761
128,4456,54.1076591151
128,4457,58.4872898303
128,4458,58.0413899223
128,4459,57.9483582165
128,4460,54.4111611658
128,4461,61.1055756238
128,4462,61.0939358179
128,4463,54.2953549567
128,4464,61.1598449946
128,4465,59.8518721809
128,4466,46.1892601223
128,4467,61.2763840601
128,4468,58.7222035653
128,4469,61.1805253198
128,4470,51.5622251783
128,4471,61.1948432683
128,4472,55.0388096867
128,4473,51.6635264738
128,4474,56.8192420931
128,4475,59.9696610721
128,4476,61.4011852981
128,4477,61.4137895270
128,4478,55.5824484991
128,4479,38.4720812270
128,4480,58.6094564771
128,4481,56.6284891347
128,4482,61.4419758208
128,4483,61.4999334164
128,4484,57.1230914825
128,4485,61.4777519670
128,4486,61.4454262776
128,4487,61.4854125936
128,4488,59.5676126425
128,4489,61.5274457907
128,4490,60.4562713779
128,4491,58.4334330084
128,4492,61.7022670477
128,4493,56.6165885786
128,4494,55.7749505837
128,4495,48.5107113012
128,4496,61.7709554810
128,4497,50.1576616687
128,4498,59.4888651761
128,4499,53.0658881506
128,4500,44.3994634343
128,4501,57.0568755214
128,4502,61.8072242448
128,4503,61.7138690919
128,4504,60.1411411192
128,4505,60.6463393468
128,4506,61.8253221763
128,4507,60.0059748329
128,4508,57.9504737103
128,4509,61.9128573506
128,4510,56.0889320931
128,4511,61.8623483892
128,4512,62.0068152226
128,4513,48.9108115742
128,4514,57.6827340708
128,4515,57.8980561626
128,4516,61.9664166002
128,4517,59.1962181858
128,4518,62.2176825877
128,4519,62.1352054835
128,4520,62.0276278483
128,4521,56.2691459240
128,4522,61.5859128860
128,4523,61.9514617298
128,4524,62.0804527581
128,4525,62.1535067217
128,4526,55.3946385149
128,4527,47.0106863994
128,4528,62.2390950688
128,4529,59.5863315238
128,4530,61.2672543401
128,4531,62.1796450314
128,4532,50.9336060527
128,4533,48.2838307407
128,4534,61.9656868711
128,4535,61.5318521221
128,4536,59.1768309681
128,4537,61.6097166143
128,4538,62.3120459970
128,4539,62.2259003644
128,4540,59.7806624222
128,4541,62.3779027286
128,4542,62.3575601564
128,4543,54.9454473737
128,4544,62.4898067409
128,4545,60.2416878926
128,4546,48.3358999881
128,4547,57.2590965913
128,4548,62.1266431325
128,4549,60.8776463816
128,4550,62.5020849207
128,4551,49.8855835426
128,4552,62.6381015532
128,4553,59.2198769964
128,4554,55.8628264607
128,4555,56.7018820525
128,4556,57.2716593026
128,4557,61.2815096775
128,4558,62.4874890937
128,4559,58.0833930719
128,4560,62.3387451276
128,4561,51.9981062617
128,4562,56.5259268993
128,4563,50.2087295441
128,4564,55.5458083445
128,4565,51.3703262137
128,4566,62.7538520194
128,4567,62.6574775955
128,4568,62.8660190346
128,4569,62.8200591972
128,4570,59.5735605753
128,4571,50.9992003688
128,4572,62.9469108728
128,4573,62.9048655619
128,4574,56.4333741080
128,4575,62.8875700598
128,4576,63.0501652240
128,4577,54.2772954605
128,4578,61.7814758035
128,4579,62.9336570389
128,4580,62.6942066695
128,4581,63.0625450500
128,4582,63.0155026127
128,4583,61.4549095258
128,4584,59.4449412141
128,4585,62.1618065758
128,4586,59.5298900970
128,4587,56.9889766698
128,4588,57.4011349706
128,4589,63.1166049104
128,4590,63.1646781605
128,4591,58.2550972433
128,4592,63.3502293682
128,4593,63.2499447845
128,4594,58.8245315222
128,4595,63.1740597087
128,4596,60.5250680732
128,4597,63.3020077881
128,4598,63.3246000666
128,4599,63.3705432786
128,4600,56.3484677839
128,4601,49.2031461379
128,4602,63.4727914935
128,4603,54.8462770073
128,4604,63.3072415066
128,4605,59.0487036536
128,4606,63.2912473426
128,4607,63.5041755227
128,4608,63.5066160433
128,4609,63.4428916316
128,4610,63.4791384975
128,4611,55.9206259596
128,4612,63.5352069312
128,4613,58.1404404982
128,4614,63.4958452606
128,4615,63.4771345735
128,4616,60.0080015194
128,4617,62.9400380478
128,4618,63.7130399724
128,4619,63.6240363406
128,4620,63.4953497931
128,4621,63.7961562835
128,4622,60.7403531546
128,4623,60.1368020942
128,4624,63.7189977320
128,4625,61.1067198879
128,4626,63.6545256675
128,4627,63.7606818716
128,4628,60.3515497832
128,4629,63.6539902908
128,4630,43.9164689890
128,4631,59.4452104580
128,4632,61.2368374416
128,4633,63.6949668681
128,4634,56.4919173892
128,4635,64.0544790494
128,4636,41.8863376152
128,4637,64.0277176670
128,4638,63.9086466745
128,4639,63.9470743516
128,4640,48.0670815273
128,4641,64.0005461048
128,4642,62.3135593265
128,4643,63.9998460939
128,4644,63.2357242467
128,4645,63.6205435226
128,4646,50.5923131070
128,4647,64.0340162879
128,4648,64.0441664341
128,4649,64.1782550642
128,4650,59.0466813635
128,4651,50.5976956021
128,4652,64.2334114621
128,4653,60.5344166430
128,4654,61.5373506831
128,4655,64.2794939352
128,4656,64.0920771915
128,4657,64.1899470470
128,4658,64.1094421578
128,4659,58.7841136114
128,4660,61.3597247054
128,4661,64.3579614705
128,4662,64.3333136183
128,4663,63.1574260534
128,4664,53.7340985241
128,4665,64.3552345773
128,4666,50.9163386287
128,4667,57.4934406607
128,4668,20.3249226085
128,4669,64.4931838512
128,4670,62.6362931447
128,4671,64.3094910941
128,4672,63.3010145163
128,4673,64.3930560677
128,4674,64.5990201274
128,4675,54.6054253132
128,4676,60.7295719202
128,4677,64.6312000020
128,4678,64.5512456808
128,4679,61.2307916167
128,4680,55.2290161366
128,4681,59.3471710574
128,4682,64.5283666211
128,4683,64.4851335547
128,4684,60.3899323625
128,4685,64.6984352882
128,4686,64.7632347380
128,4687,64.7005232566
128,4688,45.0633785476
128,4689,63.9129694999
128,4690,64.7253516635
128,4691,64.8310533155
128,4692,51.1422707262
128,4693,57.1875329173
128,4694,64.8322266707
128,4695,55.4703946373
128,4696,62.8350507169
128,4697,50.8761497814
128,4698,60.4557817311
128,4699,57.9102322093
128,4700,64.8459536892
128,4701,61.3902001682
128,4702,59.6388413602
128,4703,64.8731467684
128,4704,62.7770529879
128,4705,65.2716940226
128,4706,60.6404889485
128,4707,61.6143701389
128,4708,64.9769585647
128,4709,65.0180513933
128,4710,64.8712129173
128,4711,63.9739530828
128,4712,64.2146222674
128,4713,65.1607908720
128,4714,65.0962590722
128,4715,57.3840766328
128,4716,65.0358253484
128,4717,65.1627228692
128,4718,59.9626466924
128,4719,59.3286313445
128,4720,64.9678889418
128,4721,49.1750994201
128,4722,65.2613353524
128,4723,61.6450743282
128,4724,63.1525432374
128,4725,65.4075850010
128,4726,46.4916572312
128,4727,65.3063465546
128,4728,61.6006067948
128,4729,65.3926095209
128,4730,63.8686670384
128,4731,62.8412723847
128,4732,65.4655538805
128,4733,57.9261671454
128,4734,56.2224761704
128,4735,65.6159643498
128,4736,65.4534121848
128,4737,51.6877858906
128,4738,65.4078424128
128,4739,54.9139392747
128,4740,65.4669253208
128,4741,65.7209043699
128,4742,65.3859764923
128,4743,54.7940022138
128,4744,65.6119655169
128,4745,65.4911864207
128,4746,61.9171677592
128,4747,53.6208845913
128,4748,65.6530265863
128,4749,64.3985266661
128,4750,65.7309377352
128,4751,64.2042480751
128,4752,65.6001502352
128,4753,65.6038182352
128,4754,61.9312207198
128,4755,62.6246954924
128,4756,65.8265585956
128,4757,56.8836558875
128,4758,65.9475662959
128,4759,65.7820350095
128,4760,65.8165044037
128,4761,49.6682065307
128,4762,63.0082325120
128,4763,65.8761439271
128,4764,64.2667986513
128,4765,59.5538728714
128,4766,47.7267973893
128,4767,61.1191416389
128,4768,62.2338064513
128,4769,57.8416900837
128,4770,63.9371156085
128,4771,66.0055853191
128,4772,42.4512019168
128,4773,66.0571974995
128,4774,65.4789829673
128,4775,63.2323008491
128,4776,62.7021010139
128,4777,66.1120971902
128,4778,60.5862519067
128,4779,58.4728758009
128,4780,66.2898483203
128,4781,66.3193751983
128,4782,61.5812015825
128,4783,48.9533297932
128,4784,48.3516525325
128,4785,66.5035563204
128,4786,52.6205015713
128,4787,62.7822099193
128,4788,42.7625733742
128,4789,59.6522294233
128,4790,66.2946082903
128,4791,66.2332081389
128,4792,66.1530305757
128,4793,64.1092160111
128,4794,65.6369017032
128,4795,66.4786838839
128,4796,59.5773439208
128,4797,56.3368825855
128,4798,66.6116312225
128,4799,52.9653162194
128,4800,62.2509271799
128,4801,64.9702645699
128,4802,66.0978597371
128,4803,54.5740299254
128,4804,42.5928261181
128,4805,64.8920588102
128,4806,59.4442610577
128,4807,66.6501000912
128,4808,64.0917396159
128,4809,63.9383371302
128,4810,64.8510497714
128,4811,66.6285105795
128,4812,56.0423976985
128,4813,66.6021179369
128,4814,66.6464877090
128,4815,61.6167223591
128,4816,66.8272339604
128,4817,63.7245699749
128,4818,65.7287855920
128,4819,62.9472025994
128,4820,60.5042124410
128,4821,66.6903018513
128,4822,66.9521804029
128,4823,66.9852552265
128,4824,66.8029420323
128,4825,62.1001230968
128,4826,55.3732957478
128,4827,62.5907556115
128,4828,66.9925294257
128,4829,62.5302511380
128,4830,66.9796301187
128,4831,48.5612715046
128,4832,63.8214869570
128,4833,66.9228406642
128,4834,64.1352040072
128,4835,67.1342971265
128,4836,59.4368517225
128,4837,59.9940463810
128,4838,67.0178414235
128,4839,63.5826218803
128,4840,64.0546989912
128,4841,62.8605481609
128,4842,49.9955465121
128,4843,61.2271268564
128,4844,63.7278333667
128,4845,64.5771638219
128,4846,67.1149741561
128,4847,67.4584491951
128,4848,67.2607583847
128,4849,58.2314491208
128,4850,67.3955075014
128,4851,62.3924205723
128,4852,61.7630570095
128,4853,67.2717615007
128,4854,63.6819714573
128,4855,57.0923030465
128,4856,61.6185869594
128,4857,67.5792411400
128,4858,67.4777380518
128,4859,65.2226251135
128,4860,62.5088194018
128,4861,56.3696455771
128,4862,54.8098017899
128,4863,56.5945497868
128,4864,60.4850123605
128,4865,57.8310983588
128,4866,58.6546787905
128,4867,63.7456684070
128,4868,66.6518581002
128,4869,66.9674330064
128,4870,62.9389573300
128,4871,67.5710219294
128,4872,67.2690480698
128,4873,67.5675562641
128,4874,65.0049593377
128,4875,63.7072488810
128,4876,66.9611948836
128,4877,54.2702591811
128,4878,67.8274507328
128,4879,67.7896167283
128,4880,67.6415874154
128,4881,66.6209052655
128,4882,62.6508395985
128,4883,54.4589602669
128,4884,63.5083015705
128,4885,63.7136375228
128,4886,56.0683409849
128,4887,67.8226187766
128,4888,60.1191388266
128,4889,63.4890613406
128,4890,65.6440366816
128,4891,56.3321897826
128,4892,61.6530790799
128,4893,66.2140132804
128,4894,61.3879969821
128,4895,65.4831462438
128,4896,67.9187775472
128,4897,63.8553654818
128,4898,66.4403000668
128,4899,66.9208486844
128,4900,54.1660246753
128,4901,60.9900922392
128,4902,60.5635984548
128,4903,68.0998595586
128,4904,68.2925249603
128,4905,58.5980891057
128,4906,56.4867215738
128,4907,57.7104373315
128,4908,64.6555506332
128,4909,63.3217706762
128,4910,68.1380095724
128,4911,62.9957339784
128,4912,59.6311173403
128,4913,58.8834167324
128,4914,63.8414232175
128,4915,63.9716137533
128,4916,64.4551203280
128,4917,64.6184585368
128,4918,65.3030510196
128,4919,65.9468397901
128,4920,63.9454242257
128,4921,60.9660024096
128,4922,56.7249098568
128,4923,49.1742791761
128,4924,63.6669344835
128,4925,63.6545123713
128,4926,68.6050868223
128,4927,68.3513345751
128,4928,68.5117142026
128,4929,59.2291908109
128,4930,63.4374440600
128,4931,65.3392962271
128,4932,68.6379031664
128,4933,68.6488363364
128,4934,58.5628357944
128,4935,68.6477044513
128,4936,62.6278933844
128,4937,64.5985670437
128,4938,68.8145930426
128,4939,64.5155769116
128,4940,68.4246001564
128,4941,68.7653931178
128,4942,64.9496245178
128,4943,68.9516130044
128,4944,61.5653569935
128,4945,57.3532046825
128,4946,69.0564788791
128,4947,59.5622770374
128,4948,55.3164274960
128,4949,54.9295400050
128,4950,65.7698178298
128,4951,52.2162132876
128,4952,62.8890134747
128,4953,59.7834771695
128,4954,65.9193916660
128,4955,54.5171100420
128,4956,64.6728929033
128,4957,69.1277046530
128,4958,69.0472229106
128,4959,69.0846355471
128,4960,63.4211224011
128,4961,68.8995142590
128,4962,69.0810370454
128,4963,52.9256627946
128,4964,69.0484247880
128,4965,69.0734221184
128,4966,59.2575518895
128,4967,60.7751758375
128,4968,65.9802565768
128,4969,59.2479558216
128,4970,65.3855661403
128,4971,68.0896043231
128,4972,69.2126538610
128,4973,60.8552750675
128,4974,63.5719119080
128,4975,66.7958052577
128,4976,69.5171549540
128,4977,65.6967735719
128,4978,69.4108518445
128,4979,69.5550945830
128,4980,69.0898120381
128,4981,67.3977595333
128,4982,56.0896738773
128,4983,65.5641737257
128,4984,69.1356448106
128,4985,65.3966612459
128,4986,69.5398834960
128,4987,69.7078638829
128,4988,65.9208319600
128,4989,63.4379605432
128,4990,69.6844930874
128,4991,60.8320167915
128,4992,63.9736874729
128,4993,69.7932094475
128,4994,69.8571400698
128,4995,69.6254709933
128,4996,69.6596076091
128,4997,66.5193490633
128,4998,50.8732681305
128,4999,69.4528645538
128,5000,59.3319794142
128,5001,69.6395821600
128,5002,67.0997715956
128,5003,68.9865092195
128,5004,69.7850790921
128,5005,63.4623587669
128,5006,69.5836252165
128,5007,68.3560776394
128,5008,66.0297377828
128,5009,56.1649239780
128,5010,69.9264629143
128,5011,59.1828433143
128,5012,54.9991954849
128,5013,70.0443406155
128,5014,52.7608398749
128,5015,65.1791989246
128,5016,55.6987557448
128,5017,68.6379916522
128,5018,63.8302697188
128,5019,68.0623978011
128,5020,70.0682168551
128,5021,68.5603441044
128,5022,64.4792947711
128,5023,68.4655635140
128,5024,62.3145471417
128,5025,67.8641514475
128,5026,55.3350866664
128,5027,66.4487804299
128,5028,66.3735276392
128,5029,70.2806038372
128,5030,46.6020068105
128,5031,66.9141593929
128,5032,70.2132764274
128,5033,44.8456837684
128,5034,52.6004115924
128,5035,70.3274601497
128,5036,70.2589710841
128,5037,70.0191681001
128,5038,67.6702447330
128,5039,68.6181522769
128,5040,70.4655790987
128,5041,63.7697416192
128,5042,54.0217845035
128,5043,64.6217150455
128,5044,66.8910303168
128,5045,56.0992785172
128,5046,70.1671238837
128,5047,68.7785285925
128,5048,70.5806260795
128,5049,65.8354706573
128,5050,57.5691706732
128,5051,68.5047916219
128,5052,69.1874100278
128,5053,68.6592048301
128,5054,61.0717062322
128,5055,61.6144404221
128,5056,62.4328838959
128,5057,67.6921997721
128,5058,70.7524290281
128,5059,57.1449701451
128,5060,67.1319122706
128,5061,70.7613117208
128,5062,63.4157757563
128,5063,69.7873167780
128,5064,68.7858004919
128,5065,63.0597190840
128,5066,68.5313157099
128,5067,70.7844173757
128,5068,70.6727020094
128,5069,68.9111277931
128,5070,61.9129162592
128,5071,69.4487089631
128,5072,60.8526622893
128,5073,66.2910005677
128,5074,68.1034912486
128,5075,57.4759850950
128,5076,50.9449171299
128,5077,70.9075393880
128,5078,56.8829992125
128,5079,57.3137300568
128,5080,53.5742449912
128,5081,67.7682532010
128,5082,65.4008279536
128,5083,70.6445230696
128,5084,60.8959182960
128,5085,65.3532580721
128,5086,59.1832449429
128,5087,69.1987228939
128,5088,68.6407155160
128,5089,71.0760414429
128,5090,66.9622330209
128,5091,64.9818947506
128,5092,66.9511724102
128,5093,56.0108344374
128,5094,70.7777302149
128,5095,70.0236211134
128,5096,70.0181778079
128,5097,70.3496789771
128,5098,68.6015068241
128,5099,71.5507758934
128,5100,71.4437037875
128,5101,53.7265377080
128,5102,71.2853973612
128,5103,48.0428591798
128,5104,69.2507810608
128,5105,71.4683384944
128,5106,67.1107161997
128,5107,71.4747019499
128,5108,65.5159432450
128,5109,66.5769443970
128,5110,62.4169047992
128,5111,71.4301472445
128,5112,71.6508902005
128,5113,65.6485813021
128,5114,71.6779264675
128,5115,71.6844093032
128,5116,71.7026253300
128,5117,61.0983999572
128,5118,68.4511422084
128,5119,66.0560991995
128,5120,66.0101513529
128,5121,70.3835888582
128,5122,68.1733037119
128,5123,71.7043449929
128,5124,68.3326723273
128,5125,64.9683819872
128,5126,67.6561588408
128,5127,57.2707881107
128,5128,71.8855292135
128,5129,67.6248826378
128,5130,70.7751862789
128,5131,57.3160839915
128,5132,65.1486252477
128,5133,69.2173440776
128,5134,72.0096932819
128,5135,71.6143395825
128,5136,72.0065612743
128,5137,68.6100423237
128,5138,71.9222618136
128,5139,68.1343969785
128,5140,62.5755897002
128,5141,68.2134048885
128,5142,66.5632995123
128,5143,72.1912414526
128,5144,68.0063285252
128,5145,53.7702590721
128,5146,44.2675207249
128,5147,66.3120080823
128,5148,68.6466319479
128,5149,57.0513040358
128,5150,71.5982244656
128,5151,72.0173286725
128,5152,65.9209540872
128,5153,72.4111902473
128,5154,72.1508565181
128,5155,65.1731411510
128,5156,67.8739628475
128,5157,71.1553975712
128,5158,67.4026090814
128,5159,70.0894732410
128,5160,68.2540161064
128,5161,71.2090466147
128,5162,71.4015721800
128,5163,48.6075761368
128,5164,64.4786410300
128,5165,66.6927118881
128,5166,63.9826947560
128,5167,61.5387791620
128,5168,64.9772759871
128,5169,56.5581343828
128,5170,65.7327616253
128,5171,53.9332946070
128,5172,59.1118430509
128,5173,55.7693857699
128,5174,72.6519239736
128,5175,70.7630577529
128,5176,68.5296823038
128,5177,72.4874217797
128,5178,62.1332025342
128,5179,72.5847056451
128,5180,72.5337488344
128,5181,52.9751548918
128,5182,64.0132610969
128,5183,70.0073987404
128,5184,72.6280986794
128,5185,65.1950287251
128,5186,66.2950134884
128,5187,64.4997596481
128,5188,60.7080909540
128,5189,72.7609461944
128,5190,69.1819531993
128,5191,65.6195085110
128,5192,63.1698187935
128,5193,72.2238698130
128,5194,60.7852507312
128,5195,72.8834016988
128,5196,69.5830358055
128,5197,68.5029460435
128,5198,68.6651641333
128,5199,61.4443754438
128,5200,69.3623070904
128,5201,68.8488887458
128,5202,53.6144797007
128,5203,60.5885516845
128,5204,59.1296923487
128,5205,62.6894186249
128,5206,71.3545549026
128,5207,73.1991379855
128,5208,73.1096803777
128,5209,66.8344628438
128,5210,67.1109708384
128,5211,64.0861426537
128,5212,73.2024210292
128,5213,58.1376437255
128,5214,64.0068074099
128,5215,62.1149154941
128,5216,63.1357736703
128,5217,68.6935009678
128,5218,38.8859602838
128,5219,68.3620511095
128,5220,62.2095453429
128,5221,69.1561915098
128,5222,70.3274090927
128,5223,66.5846059629
128,5224,73.3615108602
128,5225,57.6465551146
128,5226,71.6154217090
128,5227,42.1867318297
128,5228,60.4285384514
128,5229,70.4333102611
128,5230,66.4013226051
128,5231,65.8892074905
128,5232,72.2284692554
128,5233,71.0790049850
128,5234,60.0621887457
128,5235,70.5315652962
128,5236,68.5931548890
128,5237,41.1847278417
128,5238,68.4726358972
128,5239,73.8052770037
128,5240,70.8900120896
128,5241,71.8235866991
128,5242,73.5508502412
128,5243,73.6636881761
128,5244,67.1094816292
128,5245,63.7104935301
128,5246,64.2532825255
128,5247,69.9709309818
128,5248,73.2587839590
128,5249,73.6343687391
128,5250,69.9446897643
128,5251,69.1627003390
128,5252,71.8260769445
128,5253,73.9607474449
128,5254,73.7912938245
128,5255,65.6521627264
128,5256,73.8882318206
128,5257,66.4613626905
128,5258,67.6400592609
128,5259,68.9399257562
128,5260,71.1714160872
128,5261,67.5753639863
128,5262,62.1746191950
128,5263,58.7954757959
128,5264,48.0723498176
128,5265,59.4207907011
128,5266,66.0940965923
128,5267,70.6765844378
128,5268,73.2735531558
128,5269,72.1653025443
128,5270,73.8134802815
128,5271,73.9711609790
128,5272,74.1427143903
128,5273,65.4835276297
128,5274,63.6252821764
128,5275,71.2418553178
128,5276,68.6173584769
128,5277,67.2035375728
128,5278,56.3482843506
128,5279,69.1924055285
128,5280,66.2119041870
128,5281,71.6250874689
128,5282,65.7758104975
128,5283,56.9919979998
128,5284,72.1961903088
128,5285,57.9266915752
128,5286,64.9135375465
128,5287,71.1034656488
128,5288,68.6292460956
128,5289,42.1645292968
128,5290,68.2275006124
128,5291,61.5537076699
128,5292,67.9970109281
128,5293,73.1338786420
128,5294,69.9036411780
128,5295,70.4318903691
128,5296,68.8353381023
128,5297,63.3397669961
128,5298,74.5245072398
128,5299,70.5506099083
128,5300,69.3235254160
128,5301,72.8062061663
128,5302,65.9040297538
128,5303,71.6308451546
128,5304,70.1458241761
128,5305,74.5776389091
128,5306,69.9425503867
128,5307,62.5227552794
128,5308,60.1100346489
128,5309,70.0133669527
128,5310,74.7677602083
128,5311,58.3814380123
128,5312,51.6884566369
128,5313,43.1809135755
128,5314,47.9993846416
128,5315,52.5404646694
128,5316,68.5888554739
128,5317,75.0966785313
128,5318,55.8996708084
128,5319,63.0859286159
128,5320,69.6282009470
128,5321,74.9679158216
128,5322,75.1136635068
128,5323,73.3229701386
128,5324,70.3100493998
128,5325,74.8597103589
128,5326,73.5692953705
128,5327,72.8530774678
128,5328,72.8055458388
128,5329,39.7621090668
128,5330,74.3697685848
128,5331,70.0448198558
128,5332,71.1037273670
128,5333,57.9413443136
